score,aw_title,title
0.5625, T:Life of Brian,Life of Crime
0.3125, T:That Darn Cat,Cat Run 2
0.38888888888888884, T:Above the Law,"As Above, So Below"
0.5882352941176471, T:Silent Witness,Hostile Witness
0.5135135135135135, T:Return to the Promised Land,"Peace, Propaganda & the Promised Land"
0.36170212765957444, T:Darby O'Gill and the Little People,Reel Bad Arabs: How Hollywood Vilifies a People
0.33333333333333337, T:Leo the Last,A Blast
0.8108108108108107, T:Charlie Chan in the Secret Service,Charlie Chan in the Secret Service
0.4444444444444444, T:The Green Ghost,The Living Ghost
0.7272727272727273, T:Behind That Curtain,Behind That Curtain
0.6363636363636364, T:Breakout,Breakout
0.4285714285714286, T:Light Years,Bullet Scars
0.36, T:Don't Take it to Heart,Never Make It Home
0.5, T:The Dance of Love,The One I Love
0.40909090909090906, T:East Side West Side,Passenger Side
0.3846153846153846, T:Long Pants,Among Us
0.35, T:Any Wednesday,See You Next Tuesday
0.2857142857142857, T:Mysery and Fortune of Women,Killing Us Softly 4: Advertising's Image Of Women
0.4, T:A Day at the Races,No Logo: Taking Aim at the Brand Bullies
0.30612244897959184, T:Mysery and Fortune of Women,Killing Us Softly 3: Advertising's Image of Women
0.41666666666666663, T:Slap Shot,Headshot
0.3076923076923077, T:El Vampiro,El niño
0.5, T:Serial,Antisocial
0.4375, T:The Red Shoes,The Red Elvis
0.5, T:The Loves of Carmen,The Codes of Gender
0.5833333333333333, T:The Quest,The Guest
0.3529411764705882, T:Glumov's Diary,Woodstock Diary
0.368421052631579, T:Leprechaun 2,Leprechaun: Origins
0.33333333333333337, T:The Toymaker,To Be Takei
0.4571428571428572, T:The James Dean Story,Captive Heart: The James Mink Story
0.375, T:The Name of the Rose,Angry Video Game Nerd: The Movie
0.5294117647058824, T:Cop and a Half,A Guy and a Gal
0.4285714285714286, T:Zaza,Zaza
0.5238095238095238, T:The Long Walk Home,The Long Ride Home
0.5333333333333333, T:The Wolf Man,The Holy Man
0.33333333333333337, T:Little Egypt,Bottled Up
0.6666666666666667, T:The Beast Must Die,The Beast Must Die
0.41666666666666663, T:Back to School,Getting Back to Abnormal
0.25, T:Rainy Day,Vinyl
0.7058823529411764, T:Oklahoma Crude,Oklahoma Crude
0.3076923076923077, T:The Player,The Pyx
0.3125, T:The Lion in Winter,Nixon by Nixon: In His Own Words
0.5882352941176471, T:House of Games,House of Women
0.5909090909090908, T:Dangerous Mission,A Dangerous Profession
0.4736842105263158, T:Street of Chance,A Lady of Chance
0.38888888888888884, T:In Love and War,Aaron Loves Angela
0.5833333333333333, T:Alamo Bay,Alamo Bay
0.7692307692307692, T:Ann Carver's Profession,Ann Carver's Profession
0.6521739130434783, T:Beauty and the Beast,Beauty and the Boss
0.2857142857142857, T:2010,2081
0.3846153846153846, T:Gorgo,Mi Amigo Hugo
0.40909090909090906, T:Killer of Sheep,Två killar och en tjej
0.42105263157894735, T:The Eel,Slow Southern Steel
0.4444444444444444, T:Blazing Saddles,Blazing Guns
0.5454545454545454, T:Wild in the Streets,Boy of the Streets
0.38888888888888884, T:Final Escape,Cardinal Richelieu
0.48275862068965514, T:Free Willy III: The Rescue,Care Bears To the Rescue
0.5, Tm:The Sell-Out,The Sell Out
0.4347826086956522, T:A Little Romance,The Little Norse Prince
0.4285714285714286, T:Nana,Anna
0.33333333333333337, T:Two Or Three Things I Know About Her,"Things I Like, Things I Don't Like"
0.4, T:Return to Macon County,Return to Homs
0.3571428571428571, T:Sex Kittens go to College,Before I Go to Sleep
0.3142857142857143, T:Dick Tracy's Dilemma,Pay 2 Play: Democracy's High Stakes
0.5555555555555556, T:Master of the World,The New Rulers of the World
0.26190476190476186, T:The Woman Who Turned to Salt,Atlas Shrugged Part III: Who is John Galt?
0.5263157894736843, T:The Great Sinner,The Great King
0.375, T:Greed,Career
0.33333333333333337, T:The Bride,Pride
0.5, T:The Ice Storm,Into the Storm
0.5714285714285714, T:The Killing,The Calling
0.4, T:Terminator 2,Aftermath
0.5, T:High Season,Third Person
0.5454545454545454, T:New Moon,Honeymoon
0.46153846153846156, T:The Locket,God's Pocket
0.5294117647058824, T:Mister Johnson,Tennessee Johnson
0.36363636363636365, T:The Deep,The Drop
0.5, T:Her Double Life,The Motel Life
0.4117647058823529, T:Carry On Nurse,Pharaoh's Curse
0.4285714285714286, T:Last Days of Planet Earth,"20,000 Days on Earth"
0.42105263157894735, T:The Trial of Joan of Arc,Captivated: The Trials of Pamela Smart
0.4193548387096774, T:Spies of the Air,A Good Job: Stories of the FDNY
0.53125, T:Cheech and Chong's Next Movie,Cheech & Chong's Animated Movie
0.36363636363636365, T:The Man at the Carleton Towers,The Skeleton Twins
0.40625, T:The Legend of Lylah Clare,Saint Seiya: Legend of Sanctuary
0.4137931034482759, T:Where Angels Fear to Tread,Where The Dead Go to Die
0.44999999999999996, T:Godzilla,Bambi Meets Godzilla
0.43999999999999995, T:Return to Macon County,A Return to Salem's Lot
0.4782608695652174, T:Defence of the Realm,Advance To The Rear
0.4666666666666667, T:Gold Raiders,Camel Spiders
0.46153846153846156, T:Annie Hall,Carnegie Hall
0.3913043478260869, T:The Imaginary Voyage,Very Ordinary Couple
0.43333333333333335, T:Matter of Heart,Dim Sum: A Little Bit of Heart
0.41666666666666663, T:The Front,Newsfront
0.5, T:Beautiful Girls,Beautiful Losers
0.41666666666666663, T:True Lies,Bullies
0.475, T:Twenty Thousand Leagues Under the Sea,"20,000 Leagues Under the Sea"
0.6666666666666667, T:Carry On Spying,Carry On Spying
0.4285714285714286, Tm:Union City,Carson City
0.5, T:House of Dark Shadows,Cast a Dark Shadow
0.782608695652174, T:Castle in the Desert,Castle in the Desert
0.42307692307692313, T:Last Action Hero,Aftermath: Population Zero
0.4, T:Scrooge,Grassroots
0.48, T:Shadow Conspiracy,The Groundstar Conspiracy
0.5384615384615384, T:Rotation,Tattoo Nation
0.4642857142857143, T:The Shamrock and the Rose,The Shamrock Handicap
0.48275862068965514, T:American Werewolf in Paris,American Dreams in China
0.5294117647058824, T:The Naked Dawn,The Naked Face
0.5333333333333333, T:Blade Runner,The Maze Runner
0.46153846153846156, T:Blood Feud,No Good Deed
0.30000000000000004, Tm:Payday,Camp X-Ray
0.30434782608695654, T:Atlantic Ferry,Hori Smoku Sailor Jerry
0.7, T:Men Without Women,Men Without Women
0.4, T:Sea Fever,Below Sea Level
0.34883720930232553, T:I died a Thousand Times,Power and Terror: Noam Chomsky in Our Times
0.3125, T:Our Hospitality,Noam Chomsky: Distorted Morality
0.5, T:Cast Away,A Beast at Bay
0.5, T:Targets,Target
0.782608695652174, T:Castle on the Hudson,Castle on the Hudson
0.4444444444444444, T:Coma,Catacombs
0.4545454545454546," T:Carmen, de la Ronda",Marilena de la P7
0.5714285714285714, T:Tammy and the Millionaire,"Uncle Marin, the Billionaire"
0.4814814814814815, T:The Shawshank Redemption,The Obama Deception
0.36363636363636365, T:Homicide,Homevideo
0.5, T:Saladin,Aladin
0.40740740740740744, T:The Second Wife,Sharknado 2: The Second One
0.4444444444444444, T:The Cotton Club,The Riot Club
0.5185185185185186, T:Love Among the Roses,A Walk Among the Tombstones
0.35, T:An Affair to Remember,The Galapagos Affair: Satan Came to Eden
0.4, T:Libeled Lady,My Old Lady
0.303030303030303, T:Home Alone 2: Lost in New York,Thomasine & Bushrod
0.15000000000000002, T:Dracula A.D. 1972,1971
0.4375, T:She's the One,The Other One
0.33333333333333337, T:Liza,Affluenza
0.4545454545454546, T:Sunday,700 Sundays
0.4, T:Daisies,Laggies
0.5789473684210527, T:True Confessions,The Confession
0.4117647058823529, T:Stolen Life,A Well Spent Life
0.5, T:Topper,Hot Pepper
0.36363636363636365, T:Together,Bethlehem
0.4117647058823529, T:Kiss the Girls,God Help the Girl
0.5384615384615384, T:Deception,Misconception
0.5294117647058824, T:The Last Wagon,The Last Season
0.4444444444444444, T:Bound for Glory,Cause for Alarm
0.6842105263157895, T:Internal Affairs,External Affairs
0.3846153846153846, T:Never on Sunday,What We Did on Our Holiday
0.2909090909090909, T:The Fall of the House of Usher,Fall of the Republic: The Presidency of Barack H. Obama
0.3846153846153846, T:Shoes,Kiev Frescoes
0.44999999999999996, T:The Covered Wagon,The Severed Heads
0.42105263157894735, T:The Flame Within,Dead Within
0.39534883720930236, T:Island at the Top of the World,Free Range/Ballad on Approving of the World
0.42105263157894735, T:Forces of Nature,Force Majeure
0.7333333333333334, T:Heavyweights,Heavyweights
0.46153846153846156, T:Step On It,Beste Zeit
0.3157894736842105, T:Number Seventeen,Räuber Kneißl
0.4285714285714286, T:The Pearl Necklace,The Pearl Color
0.5294117647058824, T:Mode in France,My Life in Orange
0.30434782608695654, T:The Third Sex,Wer's glaubt wird selig
0.5333333333333333, T:Father's Day,Brother's War
0.5, T:A Soldier's Story,A Soldier's Tale
0.6842105263157895, T:The Lonely Villa,The Lonely Villa
0.4, T:Passion,Spasmo
0.7666666666666666, T:The Musketeers of Pig Alley,The Musketeers of Pig Alley
0.0, T:CB4,CBGB
0.4545454545454546, T:Dementia,Cement
0.5, T:Denial,Centennial
0.5, T:The Omega Man,The Homesman
0.4375, T:Hester Street,Center Stage
0.42105263157894735, T:The Star Chamber,Cesar Chavez
0.6153846153846154, T:Chad Hanna,Chad Hanna
0.7222222222222222, T:Chain Lightning,Chain Lightning
0.4285714285714286, T:The Little Ark,An Average Little Man
0.38095238095238093, T:Flight from Folly,When Eight Bells Toll
0.3055555555555556, T:Tough Guys Don't Dance,Trailer Park Boys: Don't Legalize It
0.43999999999999995, T:The Domino Principle,The Uncertainty Principle
0.33333333333333337, T:Monkey Business,Monkey's Teeth
0.5, Tm:Hard Times,Dead Times
0.47619047619047616, T:The Gold of Naples,The World of Kanako
0.5, T:The October Man,The November Man
0.4, T:Girlfriends,My Girlfriend Is an Agent
0.7575757575757576, T:The Night They Raided Minsky's,The Night They Raided Minsky's
0.3846153846153846, T:Old Yeller,Cold Turkey
0.41666666666666663, T:A Bird in the Hand,White Bird in a Blizzard
0.46153846153846156, T:The Devils,The Snails
0.7058823529411764, T:Helter Skelter,Helter Skelter
0.4375, T:Last Command,Chain of Command
0.29824561403508776, T:The Story of the Last Chrysanthemums,"Electric Boogaloo: The Wild, Untold Story of Cannon Films"
0.4375, T:The Emigrants,The Occupants
0.4545454545454546, T:The Fool,Not Cool
0.2857142857142857, T:Who Done It,Who Am I
0.25, T:Diner,Wer
0.4347826086956522, T:The Second Wife,"First Case, Second Case"
0.3846153846153846, T:Angel Face,Gang Tapes
0.5384615384615384, T:Celeste,Corpo celeste
0.38888888888888884, T:American Dream,When Animals Dream
0.38095238095238093, T:The Train Rolls On,The Boxtrolls
0.4375, T:The Battle of the River Plate,The Tale of the Princess Kaguya
0.4285714285714286, T:Forbidden Paradise,Forbidden City Cop
0.6153846153846154, T:The Girl in the Kremlin,The Girl on the Train
0.32499999999999996, T:The Remains of the Day,Gore Vidal: The United States of Amnesia
0.3125, T:Bob and Carol and Ted and Alice,Double Play: James Benning and Richard Linklater
0.43999999999999995, T:King of Marvin Gardens,Looking for Maria Sanchez
0.4782608695652174, T:A Bullet for Baldwin,A Bullet for Joey
0.3846153846153846, T:Tonight and Every Night,A Girl in Every Port
0.3846153846153846, T:Tonight and Every Night,A Girl in Every Port
0.35, T:Texasville,Africa: Texas Style!
0.33333333333333337, T:The Last Wave,How Wang-Fo Was Saved
0.6428571428571428, T:The Captive,The Captive
0.7058823529411764, T:Glumov's Diary,Glumov's Diary
0.4666666666666667, T:Hitler Lives,Nine Lives
0.5384615384615384, T:The Chaser,The Chasers
0.4137931034482759, T:The Falcon in Danger,The Bridal Party in Hardanger
0.38888888888888884, T:The Lonely Hour,The Empty Hours
0.4, T:'Til There Was You,This Is Where I Leave You
0.32258064516129037, T:The Greatest Story Ever Told,The 50 Worst Movies Ever Made
0.6, T:The Protector,MURPH: The Protector
0.5, T:Alice,Alice
0.3125, T:From Hell to Heaven,Hur som helst är han jävligt död
0.38888888888888884, T:The Last Hunt,Barbary Coast Gent
0.375, T:Hell's Angels,Angel's Egg
0.34782608695652173, T:Life of an American Fireman,"Park Avenue: Money, Power & The American Dream"
0.7272727272727273, T:The Koumiko Mystery,The Koumiko Mystery
0.36363636363636365, T:Insomnia,Junkopia
0.5789473684210527, T:Code of Silence,The Look of Silence
0.4736842105263158, T:The Organization,The Abdication
0.19999999999999996, T:21,51
0.4838709677419355, T:The Night of The Living Dead,The Case of the Grinning Cat
0.4, T:Zero Patience,Cabin Fever: Patient Zero
0.5555555555555556, T:American Manner,American Sniper
0.4666666666666667, T:Fort Algiers,Fort Bliss
0.25, T:Frisk,Tusk
0.4444444444444444, T:Apache,Arrapaho
0.4444444444444444, T:Terror,Protektor
0.4571428571428572, T:Inn of the Sixth Happiness,Hector and the Search for Happiness
0.46153846153846156, T:De Mortuis,Rigor Mortis
0.42105263157894735, T:The Bull Skinner,The Dinner
0.6111111111111112, T:The Competition,Unfair Competition
0.4444444444444444, T:The Frighteners,The Overnighters
0.5555555555555556, T:Rock a Bye Baby,Rock-a-Bye Baby
0.5, T:Hollywood Revue,Hollywood or Bust
0.2962962962962963, T:Blithe Spirit,Bakeneko: A Vengeful Spirit
0.4545454545454546, T:The Robe,The Tribe
0.5263157894736843, T:Around the World,Around the Block
0.375, T:Last Station,Space Station 76
0.375, T:Johns,Horns
0.5555555555555556, T:Belle,Annabelle
0.5, T:A Promise,American Promise
0.47619047619047616, T:King of the Hill,Madicken of June Hill
0.56, T:The Remains of the Day,She Devils of the SS
0.2682926829268293, T:Grim Prarie Tales,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales
0.4545454545454546, T:Cop Land,At Land
0.3529411764705882, T:I am a Camera,A Study in Choreography for Camera
0.5, T:The Vault of Horror,Bloody Pit of Horror
0.7037037037037037, T:Night of the Living Dead,Fangs of the Living Dead
0.4285714285714286, T:Golden Girl,Wolf Girl
0.4285714285714286, T:Rear Window,Open Windows
0.5, T:White Christmas,Happy Christmas
0.6111111111111112, T:One Night Stand,Two Night Stand
0.4347826086956522, T:A Woman's Help,SS Camp 5: Women's Hell
0.4347826086956522, T:Experiment Perilous,SS Experiment Love Camp
0.6, T:Chained,Chained
0.368421052631579, T:Chained for Life,Chained Heat 2
0.5416666666666667, T:Siege of the Saxons,Challenge of the Masters
0.38888888888888884, T:Our Betters,Darktown Strutters
0.4347826086956522, Tm:Hot Dog...The Movie,Time of Eve: The Movie
0.4," T:Dracula, He Wrote",Dracula Untold
0.6363636363636364, T:Chandler,Chandler
0.4411764705882353, Tm:Last Married Couple in America,Charles Bradley: Soul of America
0.7666666666666666, T:Charlie Chan at Monte Carlo,Charlie Chan at Monte Carlo
0.7931034482758621, T:Charlie Chan at the Circus,Charlie Chan at the Circus
0.5, T:The Protector,Torrente 3 The Protector
0.5555555555555556, T:Fletch,Stretch
0.30434782608695654, T:An Arabian Adventure,San Babila-8 P.M.
0.41666666666666663, T:Helpmates,Hellgate
0.5, T:The Galloping Major,The Sleeping Car
0.5, T:Penetration,The Initiation
0.33333333333333337, T:Boom Town,Room 666
0.5, T:Savior,The Rat Savior
0.5, T:Mat,Automata
0.4444444444444444, T:The Inheritance,The Prince
0.4285714285714286, T:Mayerling,As I Lay Dying
0.44999999999999996, T:Gordeyev's Family,Nicky's Family
0.4285714285714286, T:The Curse of the Mummy's Tomb,The Adventurer: The Curse of the Midas Box
0.8064516129032258, T:Charlie Chan at the Olympics,Charlie Chan at the Olympics
0.7857142857142857, T:Charlie Chan at the Opera,Charlie Chan at the Opera
0.33333333333333337, T:Astero,Stereo
0.782608695652174, T:Crimes of the Future,Crimes of the Future
0.4, T:Exotica,Guernica
0.47058823529411764, T:Story of Women,Gold of Rome
0.3846153846153846, T:The Entity,Entity
0.34615384615384615, T:The Big Show,House III: The Horror Show
0.375, Tm:Penitentiary,Legendary
0.5555555555555556, T:Billie,Millie
0.5909090909090908, T:Angel on the Amazon,Stranger on the Prowl
0.4736842105263158, T:The Leather Boys,The War Boys
0.5, T:title,The Entitled
0.5, T:Tales of Ordinary Madness,The Magic of Ordinary Days
0.4, Tm:The Evictors,Ratko: The Dictator's Son
0.6428571428571428, T:The Captive,The Captive
0.4375, T:The Strangler,The Scribbler
0.4444444444444444, T:Enigma,Benigni
0.33333333333333337, T:L'Urlo,Ilo Ilo
0.5714285714285714, T:Destruction,Predestination
0.4516129032258065, T:The Cuckoo Clock,Jack and the Cuckoo-Clock Heart
0.6, T:The Red Tent,The Red Tent
0.5833333333333333, T:King Lear,Facing Fear
0.5909090909090908, T:On The Riviera,Moomins on the Riviera
0.33333333333333337, T:Trace of Stones,Grace Unplugged
0.5714285714285714, T:Son of Dracula,The Return of Dracula
0.33333333333333337, T:Eureka,Podwórka
0.3870967741935484, T:My Mother's Castle,It's My Mother's Birthday Today
0.38888888888888884, T:The Sealed Room,Spare Bed-Room
0.33333333333333337, T:Kuchizuki,Skhizein
0.5263157894736843, T:No Time for Love,No Time for Nuts
0.6, T:A Christmas Story,A Christmas Memory
0.3666666666666667, T:The Legacy,Alien Nation: The Udara Legacy
0.3529411764705882, T:The Inheritors,Alien Predators
0.52, T:Appointment with Venus,Appointment in Tokyo
0.48275862068965514, T:Children of Hiroshima,The Children of Noisy Village
0.475, T:The Children of Alda Nuova,More About the Children of Noisy Village
0.5714285714285714, T:The Haunted Palace,The Haunted Castle
0.4375, T:The Night of the Owl,Justin and the Knights of Valour
0.45833333333333337, T:The Girl from Maxim's,The Bride from Hades
0.3125, T:Le Grand Bleu,Bad Grandpa .5
0.4130434782608695, T:The Man from Music Mountain,The Swan Princess: Escape from Castle Mountain
0.3846153846153846, T:Joe Hill,Barnacle Bill
0.6470588235294117, T:The Odd Couple,The Odd Couple
0.64, T:The Lady and the Beard,The Lady and the Reaper
0.33333333333333337, T:Edward II,Ward 13
0.5, T:Babbitt,Rabbit
0.5, T:The Woman in the Window,What We Do in the Shadows
0.5, T:The Sad Horse,The Dark Horse
0.5, T:Virgin Island,Corn Island
0.5405405405405406, T:Through the Eyes of a Killer,Celine: Through the Eyes of the World
0.7727272727272727, T:Challenge to Lassie,Challenge to Lassie
0.3928571428571429, T:The Member of the Wedding,The Newburgh Sting
0.4347826086956522, T:Manifesto,RiP!: A Remix Manifesto
0.55, T:The Best of Times,The Best of Me
0.41666666666666663, T:Moby Dick,John Wick
0.5, T:Stick,Plastic
0.4, T:On the Town,Two Weeks in Another Town
0.4, T:Claudia,Reclaim
0.44999999999999996, T:Design for Loving,Good for Nothing
0.55, T:Sons and Warriors,Snakes and Earrings
0.5833333333333333, T:The Judge,The Judge
0.35, T:Prince of the City,The Disappearance of Eleanor Rigby: Them
0.4782608695652174, T:Love From A Stranger,Love Is Strange
0.4642857142857143, T:The World's Oldest Motive,All the World's Memory
0.5, T:The Birds,The Kids
0.5, T:Antoine et Antoinette,Antoine and Colette
0.5, T:The Obscure Night,The Culture High
0.5263157894736843, T:No Time for Love,Recipe for Love
0.4117647058823529, T:Young at Heart,Mount Head
0.4285714285714286, T:Fury,Fury
0.42105263157894735, T:Friends & Lovers,My Boyfriends' Dogs
0.5, T:The Celebration,The Salvation
0.045454545454545414, T:Meet Me in St.Louis,S.I.S.
0.5, T:Trace of Stones,Grace of Monaco
0.30000000000000004, T:Foghorn,Torn
0.4666666666666667, T:The Innocent,St. Vincent
0.4736842105263158, T:Berlin in Berlin,Berlin Babylon
0.38095238095238093, T:Young Frankenstein,Young Ones
0.3939393939393939, T:Herbie Goes Bananas,Amazon Jack 3: Jungo Goes Bananas
0.3571428571428571, T:Grand Hotel,Land Ho!
0.36363636363636365, T:The Muse,The Mine
0.46153846153846156, T:Beau James,Mine Games
0.75, T:Charlie Chan at the Racetrack,Charlie Chan at the Race Track
0.7878787878787878, T:Charlie Chan at the Wax Museum,Charlie Chan at the Wax Museum
0.7941176470588236, T:Charlie Chan at Treasure Island,Charlie Chan at Treasure Island
0.47619047619047616, T:Hearts of Darkness,City in Darkness
0.7777777777777778, T:Charlie Chan in Honolulu,Charlie Chan in Honolulu
0.33333333333333337, T:Denial,(A)Sexual
0.5263157894736843, T:The Monkey's Paw,The Donkey's Hide
0.3157894736842105, T:Raven Hawk,Kiljusen herrasväki
0.4666666666666667, T:Purple Rain,The Purple Ball
0.44999999999999996, T:Sleeping Partners,Sleeping Beauty
0.6666666666666667, T:Stage Fright,Stage Fright
0.5, T:The Brave One,The Chaperone
0.4, T:The Mystery of the Yellow Room,The Swan Princess: The Mystery of the Enchanted Kingdom
0.76, T:Charlie Chan in Panama,Charlie Chan in Panama
0.75, T:Charlie Chan in Paris,Charlie Chan in Paris
0.7391304347826086, T:Charlie Chan in Reno,Charlie Chan in Reno
0.7272727272727273, T:Charlie Chan in Rio,Charlie Chan in Rio
0.6666666666666667, T:The Chinese Cat,The Chinese Cat
0.7777777777777778, T:Charlie Chan on Broadway,Charlie Chan on Broadway
0.4375, T:The Cisco Kid,The Wise Kids
0.4666666666666667, T:Modern Times,A Modern Coed
0.5833333333333333, T:Until the End of the World,Advertising and the End of the World
0.3035714285714286, T:The Man in The White Suit,"Tough Guise: Violence, Media & the Crisis in Masculinity"
0.5833333333333333, T:The Chair,The Chair
0.4, T:Jungle Gents,Jungledyret
0.5652173913043479, T:Tammy and the Doctor,Miss and the Doctors
0.6111111111111112, T:The Black Sheep,The Black Sleep
0.47058823529411764, T:The Secret Six,Grave Secrets
0.30508474576271183," T:Ivan the Terrible, part I","Alexander and the Terrible, Horrible, No Good, Very Bad Day"
0.75, T:Charlie Chan's Chance,Charlie Chan's Chance
0.76, T:Charlie Chan's Courage,Charlie Chan's Courage
0.45833333333333337, T:The Terror,My Brother the Terrorist
0.48, T:The Brothers Karamazov,The Brothers Rico
0.38888888888888884, T:Adorable,El malvado Carabel
0.41666666666666663, T:The Hindu,Left Behind
0.35, T:A Matter of Life and Death,"Presentation, or Charlotte and Her Steak"
0.5, T:Araya,Mariya
0.5, T:House Party,Pleasure Party
0.4, T:The Spy in Black,My Father And The Man In Black
0.375, T:Blink,Blind
0.5, T:Nuts,10 Minutes
0.32352941176470584, T:King Solomon's Mines,(Absolutions) Pipilotti's Mistakes
0.5, T:The National Health,Motivational Growth
0.31818181818181823," T:Dance, Fools, Dance","Dance Party, USA"
0.5, T:Brute Force,Tour de Force
0.5, T:Countdown,Harmontown
0.47619047619047616, T:I Killed the Count,You Killed Me First
0.5769230769230769, T:Extraterrestrial Terror,Extraterrestrial
0.375, T:Diner,Loner
0.5714285714285714, Tm:Black Bird,Blackbird
0.3846153846153846, T:The Hand,The Whip Hand
0.4375, T:The Blue Kite,The Rewrite
0.47058823529411764, Tm:The Seduction,Alien Abduction
0.7142857142857143, T:The Mummy's Shroud,The Mummy's Shroud
0.4814814814814815, T:The Sleeping Car Murders,The Creeping Terror
0.30000000000000004, T:Why Not,Why Me?
0.7741935483870968, T:Blood  from the Mummy's Tomb,Blood from the Mummy's Tomb
0.46153846153846156, T:Great Day,Judgement Day
0.5555555555555556, T:Odette,Violette
0.15384615384615385, T:Gribouille,Ouija
0.40476190476190477, T:Dragon: The Bruce Lee Story,Stop at Nothing: The Lance Armstrong Story
0.4545454545454546, T:Reap the Wild Wind,Leave the World Behind
0.5714285714285714, T:Tea for Two,A Star for Two
0.32499999999999996, T:The Secret of the Blue Room,Films to Keep You Awake: The Baby's Room
0.40740740740740744," T:Martha Mason, Movie Star",Hugo the Movie Star
0.42105263157894735, T:Firelight,S.W.A.T.: Firefight
0.5333333333333333, T:Night Caller,Nightcrawler
0.4117647058823529, T:The Undefeated,The Condemned
0.46153846153846156, T:Eye of God,Child of God
0.7727272727272727, T:Blondie on a Budget,Blondie on a Budget
0.5454545454545454, T:Tea Time,Breaktime
0.4482758620689655, T:One for the Road,Two Solutions for One Problem
0.4375, T:The Choirboys,The Chorus
0.5454545454545454, T:The Devil's Brother,The Seventh Brother
0.4375, Tm:Inside Moves,Darkside Blues
0.40740740740740744, T:In the Heat of the Night,Felix The Cat: The Movie
0.3529411764705882, T:Their Hero Son,Big Hero 6
0.5, T:The Bat,The Bat
0.30188679245283023, T:The Last Millionaire,Disaster L.A.: The Last Zombie Apocalypse Begins Here
0.5, T:Dream Lover,Dream Home
0.4545454545454546, T:Maryland,Marshland
0.5714285714285714, T:Back For Christmas,Alone For Christmas
0.6666666666666667, T:Archangel,Archangel
0.33333333333333337, T:The Winslow Boy,The Flanagan Boy
0.3571428571428571, T:Blue Velvet,Blue Denim
0.5, T:The Dance of Life,The Book of Life
0.33333333333333337," T:My Love, My Son","Love, Rosie"
0.39534883720930236, T:The Masque of the Red Death,Young Detective Dee: Rise of the Sea Dragon
0.5416666666666667, T:Our Dancing Daughters,The Dancing Masters
0.41666666666666663, T:Hard Luck,Hard Sun
0.3913043478260869, T:One Sunday Afternoon,"Like Sunday, Like Rain"
0.3846153846153846, T:Crime Wave,Time Lapse
0.41666666666666663, T:Interlude,Winterhawk
0.48571428571428577, T:Dracula vs. Frankenstein,National Theatre Live: Frankenstein
0.4444444444444444, T:House Party,Mad Monster Party?
0.4782608695652174, T:Social Decay,A Very Social Secretary
0.6666666666666667, T:Blindfold,Blindfold
0.47058823529411764, T:Burning Secret,Turning Tide
0.46153846153846156, T:Baby Face,Cry Baby Lane
0.3913043478260869, T:The Spiral Staircase,The Hire: Star
0.5, T:The Man Who Came Back,The Cat Came Back
0.5, T:The Big Hit,The Big Snit
0.34375, T:A Story of Floating Weeds,TINY: A Story About Living Small
0.6, T:China,Ex Machina
0.4444444444444444, T:The Last Escape,They Have Escaped
0.4736842105263158, T:Operation Snatch,Separation City
0.5294117647058824, T:The Avengers,Crippled Avengers
0.6, T:Runaway,Runaway
0.736842105263158, T:Strange Invaders,Strange Invaders
0.38888888888888884, T:Thief of Bagdad,Thief of Damascus
0.4666666666666667, T:Thunder Rock,Stunt Rock
0.4, T:The House of Fear,A Cube of Sugar
0.5, T:Dead Men Tell,Dead Men Walk
0.4, T:Streets,Inserts
0.5, T:Heartbeat,Heart Beat
0.5, T:On The Bridge,The Bridge
0.5652173913043479, T:A Fistful of Dollars,A Fistful of Fingers
0.40625, T:The Nursemaid Who Disappeared,Before I Disappear
0.4347826086956522, T:Woman Against Woman,Crimes Against Humanity
0.4347826086956522, T:Mission: Monte Carlo,Mission Congo
0.375, Tm:Sudden Death,Beneath
0.6153846153846154, T:Great Guns,Great Guns
0.4736842105263158, T:The White Sister,The White Reindeer
0.41666666666666663, T:Afterburn,Jitterbugs
0.4736842105263158, T:The Royal Ballet,The Proud Valley
0.47619047619047616, T:Making A Living,Breaking and Entering
0.36363636363636365, T:La Bamba,Bronx Obama
0.38095238095238093, T:Ring of Spies,Calling Dr. Gillespie
0.7741935483870968, T:Charlie Chan's Greatest Case,Charlie Chan's Greatest Case
0.33333333333333337, T:Blotto,Mr Hublot
0.46153846153846156, T:Red Corner,Mr. Turner
0.38888888888888884, T:Bound for Glory,Bound by Flesh
0.4285714285714286, T:Oppenheimer,Copenhagen
0.38095238095238093, T:Killer Elite,Serial Killer Culture
0.7741935483870968, T:Charlie Chan's Murder Cruise,Charlie Chan's Murder Cruise
0.75, T:Charlie Chan's Secret,Charlie Chan's Secret
0.4418604651162791, T:Lassie's Great Adventure,Charlotte's Web 2: Wilbur's Great Adventure
0.6428571428571428, T:Hue and Cry,Hue and Cry
0.47058823529411764, T:Hope and Glory,Come and Go
0.5625, T:The Last Wave,The Last Dive
0.2727272727272727, T:Hercules,Mercy
0.4736842105263158, T:The Green Berets,The Red Beret
0.5294117647058824, T:Vegas Vacation,Hawaiian Vacation
0.4054054054054054, T:The Moon in the Gutter,Maggie Simpson in The Longest Daycare
0.46153846153846156, T:Tall Story,Small Fry
0.19999999999999996, 1999,9
0.55, T:Tarzan's Revenge,Wyatt Earp's Revenge
